Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
1277,13602781,haenbanaen,"2025-04-03 11:23:47",0.79003,1,haenbanaen
1278,13607820,"Ajin Vinod K","2025-04-04 09:50:15",0.79003,1,ajinvinod
1279,13616335,"RITWIK PARAMESH","2025-04-06 18:07:00",0.79003,3,ritwikparamesh
1280,13636854,"Ednilson Chiambo","2025-04-09 01:15:37",0.79003,2,ednilsonchiambo
1281,13631057,Sakthi2004,"2025-04-10 02:04:06",0.79003,4,sakthi2004
1282,13572254,"Huba Shaikh","2025-04-12 14:17:23",0.79003,1,hubashaikh
1283,13079955,shareh,"2025-02-18 16:57:10",0.78980,8,shareh
1284,13199596,"macqueen stark","2025-02-19 07:50:14",0.78980,1,macqueenstark
1285,13421941,"FakhriEddine Mahfoudh","2025-03-01 15:15:35",0.78980,1,fakhrieddinemahfoudh
1286,13444387,Nonthayod,"2025-03-08 03:40:16",0.78980,2,nonthayod
1287,13513284,"Astria Zhu","2025-03-18 10:31:45",0.78980,3,astriazhu
1288,13518289,"Myla Wang","2025-03-19 04:58:53",0.78980,2,mylawang
1289,13518296,yc6666yu,"2025-03-19 05:21:32",0.78980,2,yc6666yu
1290,13518489,"Wang Jin","2025-03-19 06:04:17",0.78980,2,jinwang3
1291,13518681,Yukey001,"2025-03-19 06:06:20",0.78980,2,yukey001
1292,13530572,lixinkai,"2025-03-21 04:36:04",0.78980,2,shicheng114514
1293,13530921,yilinLi09y96,"2025-03-21 06:15:17",0.78980,2,yilinli09y96
1294,13530966,"Zhixing Li 917","2025-03-21 06:23:55",0.78980,2,zhixingli917
1295,13518220,ekibi1124,"2025-03-21 17:59:45",0.78980,4,ekibi1124
1296,13539697,"YuanRui Gao","2025-03-23 04:05:38",0.78980,2,yuanruigao
1297,13539726,"Xirui Huang","2025-03-23 04:16:44",0.78980,2,jeremyhuang041013
1298,13539756,davidFWli,"2025-03-23 04:31:17",0.78980,2,davidfwli
1299,13539770,JuelaiLi,"2025-03-23 04:36:20",0.78980,2,juelaili
1300,13541097,"Letian You","2025-03-23 12:19:52",0.78980,2,letianyou
1301,13543552,leesehwa,"2025-03-25 03:39:37",0.78980,1,leesehwa
1302,13549209,"Andrés Marcelo Mireles Gutiérrez","2025-03-27 01:27:13",0.78980,1,ammgimt
1303,13643879,Luciannk,"2025-04-10 19:37:22",0.78980,3,lucipils
1304,13316867,"Burak Turan","2025-02-27 15:17:50",0.78957,1,oburakturan
1305,13245370,"Bilal Sajid 202","2025-03-06 18:22:29",0.78957,1,bilalsajid202
1306,13245396,M.Jawad1,"2025-03-09 13:17:05",0.78957,1,mjawad1
1307,13471707,"Meet Siddhapura","2025-03-12 11:25:58",0.78957,3,meetsiddhapura
1308,13477527,"James Sharpe","2025-03-11 23:31:05",0.78957,2,jssharpie
1309,13478159,Dataking,"2025-03-11 14:04:02",0.78957,1,mdtalhaji
1310,13428205,"Don Inouye","2025-03-29 04:07:28",0.78957,2,doninouye
1311,13535515,Tsuyoshi_mt,"2025-03-22 04:31:17",0.78957,1,tsuyoshimt
1312,13533798,ngphl010601,"2025-03-22 08:29:53",0.78957,1,ngphl010601
1313,13559811,Omerfaruk0,"2025-03-27 22:38:35",0.78957,1,omerfaruk0
1314,13416482,"Drew Berry","2025-03-28 15:43:42",0.78957,18,drewberry6
1315,13575467,"Edgar Norberto Lugo Maldonado","2025-03-30 23:42:55",0.78957,3,edgarlugo1465
1316,12767498,"Ulises Duarte","2025-03-31 02:02:50",0.78957,1,ulisesduarte
1317,13588502,"Les rats","2025-04-01 11:36:19",0.78957,9,"alexandreribeirottr,lilyanchauveau,marcservaisloulembo,richardcambe,sarahleconte,vaeacoding"
1318,13588499,Lucas_nrgt,"2025-04-01 13:40:26",0.78957,5,lucasnrgt
1319,13012489,Ziv,"2025-04-07 07:05:03",0.78957,2,alsidhfl
1320,13347148,rasyidsyidra,"2025-02-15 14:51:02",0.78933,1,rasyidsyidra
1321,13347796,"João Gabriel Rocha","2025-02-15 19:14:06",0.78933,2,joogabrielrocha
1322,13363420,"BhargavSiva Koduri","2025-02-19 04:45:28",0.78933,1,bhargavsivakoduri
1323,13438292,"Steven Wang #2","2025-03-04 15:54:27",0.78933,1,kevinqpwang
1324,13245377,"Aiman Ijaz 010","2025-03-08 07:05:20",0.78933,1,aimanijaz010
1325,13480319,jmarc2,"2025-03-25 15:24:49",0.78933,27,jmarc2
1326,11651469,"Serg Malyshev","2025-03-23 09:15:32",0.78933,5,sergmalyshev
1327,13560946,"san morino","2025-03-28 02:47:13",0.78933,1,sanmorino
1328,13575208,RamosEthan,"2025-03-31 02:33:56",0.78933,7,ramosethan
1329,13577887,"RUSHIKESH RAGHATATE","2025-04-01 12:26:25",0.78933,2,rushikeshraghatate
1330,13640769,K.J.S.S.Manohar,"2025-04-09 16:37:40",0.78933,1,kjssmanohar
1331,11865721,Nikh009@,"2025-04-11 11:47:49",0.78933,10,nikh009
1332,13286642,zmoonwinter,"2025-02-20 16:36:11",0.78910,1,zmoonwinter
1333,12421453,"Aditya Nair #2","2025-02-22 06:24:50",0.78910,1,adityasudish1
1334,13390774,DataRaccoon,"2025-02-23 15:08:06",0.78910,1,johnrock423
1335,13431137,MaheswaraReddyYarram,"2025-03-03 14:13:48",0.78910,2,maheswarareddyyarram
1336,13481353,Christina424,"2025-03-12 06:11:19",0.78910,6,christina424
1337,13477562,KAnchor,"2025-03-12 13:06:38",0.78910,3,kanchor
1338,13518292,"Tuan Anh Nguyen","2025-03-19 03:33:25",0.78910,2,tmuanamnh
1339,13520042,"Julian Frank Iglesias","2025-03-19 22:33:37",0.78910,10,julianfrankiglesias
1340,13474086,shinoglio,"2025-03-20 00:01:35",0.78910,13,shinoglio
1341,13517149,"haoran Wei","2025-03-25 15:24:01",0.78910,14,haoranwei151
1342,13518472,"Jordan Netz UCI","2025-03-20 23:26:41",0.78910,6,jordannetzuci
1343,13580738,"Julio Hernández Onti","2025-03-31 08:35:15",0.78910,1,juliohernndezonti
1344,13607325,esteban77,"2025-04-04 06:28:01",0.78910,2,esteban77
1345,10208787,okuary,"2025-04-06 13:19:15",0.78910,8,okuary
1346,13661650,"Hiroshi Tanase","2025-04-13 15:48:47",0.78910,4,hiroshitanase
1347,13229928,"log toh kuch khange","2025-02-16 16:47:52",0.78887,1,"arnavagar,shrihantayal"
1348,13394385,bkbknn,"2025-02-24 15:35:20",0.78887,2,bkbknn
1349,13386184,"Wiktor Piórkowski","2025-02-27 15:41:36",0.78887,2,wiktorpirkowski
1350,13412195,"Veit Huber","2025-02-28 16:30:36",0.78887,3,veithuber
1351,13441280,"esa dty","2025-03-06 13:04:48",0.78887,3,esadty
1352,13480212,Sammy122,"2025-03-17 21:56:51",0.78887,13,sammy122
1353,13529228,"Olatise Oluwatobiloba","2025-03-21 19:30:07",0.78887,1,towbee05
1354,13583057,"Şükrü YÜCEL","2025-03-31 16:38:05",0.78887,1,krycel
1355,13629798,alifeci,"2025-04-07 20:59:06",0.78887,1,alifeci
1356,13646030,yasuo,"2025-04-13 07:14:07",0.78887,2,sidakou
1357,13325615,"Alessandro Tortorella","2025-02-15 18:14:59",0.78863,1,alessandrotortorella
1358,13396333,"Takeshi Nakayama","2025-03-10 01:27:26",0.78863,2,takeshi11
1359,13480409,"Arupong Kongsakul","2025-03-12 07:55:36",0.78863,1,arupongkongsakul
1360,13522280,"Fatma Betül SIRIM","2025-03-22 15:46:05",0.78863,1,fatmabetlsirim
1361,13543560,OHINCHAN,"2025-03-24 02:16:29",0.78863,1,ohinchan
1362,13591466,Saketsingh_1,"2025-04-01 17:27:35",0.78863,1,saketsingh1
1363,13604247,"Shamit Billa","2025-04-06 04:11:56",0.78863,2,shamitbilla
1364,11442596,"Hubert Sidorowicz","2025-04-06 18:32:42",0.78863,2,hubertsidorowicz
1365,13588559,2024E_Paul,"2025-04-07 12:04:14",0.78863,2,paulwang1004
1366,13409376,"Leo Tian momo","2025-03-02 02:24:48",0.78840,4,leotianmomo
1367,13437374,"Burak Kaya #2","2025-03-05 08:09:55",0.78840,4,burakkaya22
1368,13438856,nlc1215,"2025-03-05 10:52:58",0.78840,1,nlc1215
1369,9153857,LeoLue,"2025-03-06 19:05:46",0.78840,1,leolue
1370,13437278,GWession,"2025-03-08 12:21:58",0.78840,1,gwession
1371,13476437,hzqjgthy,"2025-03-12 10:53:31",0.78840,1,hzqjgthy
1372,13499111,HironariSaito,"2025-03-16 12:08:41",0.78840,10,hironarisaito
1373,13520978,Kiwi,"2025-03-24 15:17:16",0.78840,4,kiwigdd
1374,13547296,"william clyde","2025-03-24 17:14:29",0.78840,2,williamclyde
1375,13526076,RedonSh,"2025-03-27 09:23:52",0.78840,2,redonsh
1376,13582600,"David Treviño Camarillo","2025-03-31 16:47:28",0.78840,5,davidtreviocamarillo
1377,13633661,"Raditya Akhila","2025-04-08 12:30:39",0.78840,1,radityaakhila
1378,13678809,Desinteligentes_FMU,"2025-04-16 02:09:13",0.78840,2,"murillooliveiraaaa,pedroinciopenha,vitorbrito2"
1379,13679289,ANJAEHO,"2025-04-16 05:26:56",0.78840,10,anjaehosfasf
1380,13678823,"SeongMin Jang","2025-04-16 07:52:22",0.78840,8,seongmin1336
1381,12044198,"Temi Ab-ojo","2025-02-16 13:55:48",0.78816,1,temiabojo
1382,13355277,Burnling-gx,"2025-02-18 03:03:37",0.78816,7,burnlinggx
1383,13388998,"Mubina Ashrafi","2025-02-26 11:57:57",0.78816,1,mubinaashrafi
1384,11427384,"Alex Malyy","2025-03-03 10:58:12",0.78816,2,alexmalyy
1385,13244879,"Warisha_Hassan ","2025-03-06 10:51:41",0.78816,2,warisha021
1386,13525685,"Colin Kendall","2025-03-20 12:51:49",0.78816,7,colinkendall
1387,13099233,"Yizhou Su","2025-03-25 15:23:43",0.78816,6,l0nelyl1ar
1388,13545382,qshf777,"2025-03-24 10:34:31",0.78816,2,qshf777
1389,13549294,"Flor Mikaela Gonzales","2025-04-04 03:51:17",0.78816,10,flormikaelagonzales
1390,13574442,lowqualitydude,"2025-03-30 21:04:24",0.78816,1,lowqualitydude
1391,13543763,"강 보 석","2025-03-31 03:26:01",0.78816,1,jewely
1392,13631029,"chappa chandra mouli","2025-04-08 04:07:35",0.78816,3,godmouli
1393,12909941,mani_harish,"2025-04-10 00:49:35",0.78816,2,maniharish
1394,13663206,OmerMu,"2025-04-13 18:09:03",0.78816,2,omermu
1395,13552153,"Banu Marius","2025-04-14 17:41:17",0.78816,1,banumarius
1396,13670709,KuroWhite,"2025-04-15 14:48:49",0.78816,3,newgoat72
1397,13347944,"Harsh Raj","2025-02-17 18:18:16",0.78793,3,cusher360
1398,13209834,"Vinay Bora","2025-02-24 11:24:23",0.78793,6,vinaybora
1399,8443719,AirVetra,"2025-02-25 15:04:42",0.78793,1,airvetra
1400,13404036,Aleko224,"2025-03-04 13:02:07",0.78793,1,aleko224
1401,13454482,Blacksmith,"2025-03-07 11:30:25",0.78793,2,moxak0
1402,13463278,HarshhArya,"2025-03-10 09:12:25",0.78793,3,harshharya
1403,13474123,"John Hong","2025-03-13 23:17:27",0.78793,1,jhong1
1404,13409633,王王宇鹏,"2025-03-28 01:50:54",0.78793,3,areyouchousha
1405,13590164,InfiHeart,"2025-04-02 14:22:42",0.78793,1,infiheart
1406,13379639,hamachi0516,"2025-04-04 05:58:54",0.78793,1,hamachi0516
1407,13348359,WillHsu2012,"2025-02-15 22:24:29",0.78770,4,willhsu2012
1408,13458084,"Danny Piper","2025-03-09 23:34:13",0.78770,8,dannypiper
1409,13471746,"G Mahesh16","2025-03-10 16:21:42",0.78770,1,gmahesh16032000
1410,13496528,"Sophia Zhang","2025-03-21 05:37:47",0.78770,24,sophiaxz
1411,13537837,J5t3313,"2025-03-23 13:55:40",0.78770,1,j5t3313
1412,11820471,tunatree,"2025-03-24 08:17:07",0.78770,6,tunatree
1413,11695035,"Guensley Jerome","2025-03-26 06:06:07",0.78770,4,guenslou2001
1414,13576082,"Illja Khazan","2025-04-01 09:29:45",0.78770,5,illjakhazan
1415,13627851,PeterLee1235,"2025-04-07 14:23:31",0.78770,1,peterlee1235
1416,13233747,犬马声色,"2025-04-16 09:06:04",0.78770,5,qmss111
1417,13385441,"color bin","2025-02-22 09:01:02",0.78746,1,colorbin
1418,13364335,keijigk3,"2025-02-23 09:44:47",0.78746,2,keijigk3
1419,13439345,"Matei L2","2025-03-04 20:21:46",0.78746,1,mateil2
1420,13443405,"Andrew #10","2025-03-05 20:15:10",0.78746,3,p81b13814l20
1421,13459047,"lexiang li","2025-03-08 04:06:48",0.78746,1,lexiangli1
1422,13409931,"Carmen Chiscop","2025-03-10 20:07:07",0.78746,1,carmenchiscop
1423,13309526,"Li Tengwei","2025-03-13 12:37:45",0.78746,2,"guardian0112,shihuiyang1618"
1424,13496524,"Danilo R Silva","2025-03-26 20:44:05",0.78746,1,danilorsilva
1425,13460797,SoooLD,"2025-04-07 10:06:54",0.78746,3,sooold
1426,13647158,Vamsi5132k,"2025-04-10 06:37:31",0.78746,1,vamsi5132k
1427,13633586,"Ryohei Yamawaki","2025-04-10 13:01:03",0.78746,3,ryoheiyamawaki
1428,13662469,"Micah D Tracy","2025-04-14 00:16:26",0.78746,4,micahdtracy
1429,13581833,PRAtham0418,"2025-04-15 16:55:27",0.78746,3,pratham0418
1430,13678666,InvincibleIA_FMU,"2025-04-15 23:45:11",0.78746,2,"crakcen,henriqueangelo,lucasfernandesabe,victorarapis,vinncross"
1431,13411963,ozkilim,"2025-02-27 21:10:41",0.78723,2,ozkilim
1432,13460611,"Vini shelke","2025-03-10 14:11:12",0.78723,1,vinishelke
1433,13478332,"Eduardo Klein Fabeni","2025-03-11 18:47:56",0.78723,3,eduardokleinfabeni
1434,13449159,"Sheheryar Ahmad","2025-03-11 21:13:27",0.78723,2,sheheryarahmad
1435,13496767,"[Deleted] b4644c09-f57e-47fb-a94e-360c1b280599","2025-03-21 01:23:56",0.78723,13,del=3885f9577c3ee518
1436,13530101,"Liam Patrick Walsh","2025-03-25 15:24:18",0.78723,14,liampatrickwalsh
1437,13542805,"Roberto Montes","2025-03-31 15:37:28",0.78723,1,robertomontes
1438,13484966,"José Guzmán","2025-04-02 14:50:10",0.78723,1,joseaguzman4
1439,13624611,"Ikem Samuel","2025-04-11 06:09:51",0.78723,2,ikemsamuel
1440,13603044,zhangzhilv,"2025-04-10 09:50:10",0.78723,1,zhangzhilv
1441,13636764,"Caterina Ponti","2025-04-11 00:58:58",0.78723,1,caterinaponti
1442,13350692,mahonylait,"2025-02-16 18:51:15",0.78700,2,mahonylait
1443,13356070,"Kristoffer Johansson","2025-02-17 16:11:00",0.78700,1,kristofferjohansson
1444,13412157,"Aleksei Nikitin","2025-02-27 22:37:54",0.78700,2,kosya81
1445,13414458,"ChivaLry Cieux","2025-02-28 07:57:59",0.78700,1,chivalrycieux
1446,13421026,AKS1985,"2025-03-01 18:52:41",0.78700,8,aks1985
1447,13435196,Rabby,"2025-03-06 04:45:27",0.78700,4,mrabbyilyas
1448,13496698,"Luis Alves","2025-03-14 22:01:19",0.78700,1,lfma17x
1449,13554765,Tom1234567,"2025-03-26 07:39:39",0.78700,3,tomq1234567890
1450,13574029,"Ganeev Chawla","2025-03-29 19:42:52",0.78700,1,ganeevchawla
1451,13636043,jo_albi,"2025-04-11 20:39:20",0.78700,3,joalbi
1452,13344603,"Takahiro Japan","2025-02-15 23:13:10",0.78676,1,takahirojapan
1453,12760048,Vovino,"2025-02-21 08:03:29",0.78676,4,vladimirmakarov
1454,13456869,"Obe Jansen","2025-03-11 11:48:58",0.78676,2,noneee
1455,13479275,"Carlo Kaul","2025-03-13 13:00:14",0.78676,3,carlokaul
1456,13525506,"Alexander Liu","2025-03-21 06:01:52",0.78676,5,alexanderliu0
1457,13475403,"Zamaan Muzaffer","2025-03-21 06:32:07",0.78676,5,zamaanmuzaffer
1458,13478201,"Bheki Maenetja","2025-03-29 22:48:03",0.78676,12,bhekimaenetja
1459,13459632,Onya31,"2025-04-05 05:47:38",0.78676,1,onya31
1460,13631991,"Keshawn Hsieh","2025-04-09 08:16:36",0.78676,2,imkeshawn
1461,13652817,"suat selvi","2025-04-10 19:29:07",0.78676,1,suatselvi
1462,13675914,"Nethmi Sasindi Peiris","2025-04-15 12:47:41",0.78676,1,nethmisasindipeiris
1463,13357444,"[Deleted] 47d2cfc7-da6b-4af9-9563-6a853207ba2b","2025-02-19 05:57:13",0.78653,6,del=6d3473db4c65e0c7
1464,13387059,Dhirajk2301,"2025-02-22 16:52:54",0.78653,1,dhirajk2301
1465,13420149,"Salavat Fayzullin #2","2025-03-01 11:59:33",0.78653,1,reactioner
1466,13489418,tryfonas,"2025-03-16 19:57:24",0.78653,3,tryfonas
1467,12641158,kazloo-gentilmenArif,"2025-02-18 14:08:06",0.78629,4,"gentilmenarif,kazloo"
1468,13208765,"Luke Harold","2025-03-02 20:07:41",0.78629,7,lukeharold
1469,13461816,"Ramsey B","2025-03-09 04:48:51",0.78629,2,ramseybarrows
1470,13478829,"Frodel Benedict Pascua","2025-03-11 16:12:53",0.78629,1,frodelbenedictpascua
1471,13514747,im425090,"2025-03-18 14:45:40",0.78629,1,im425090
1472,13501375,"Galen Jauss","2025-03-25 15:23:44",0.78629,22,galenjauss
1473,13588503,"Pablo DE TEBA","2025-04-01 10:10:41",0.78629,7,pablodeteba
1474,13617978,"Hemant Bbs","2025-04-07 20:31:22",0.78629,2,hemantbbs
1475,13633878,"Maxi am Brunnen","2025-04-08 13:08:37",0.78629,1,mabie1
1476,13647774,"Mohit Tripathi","2025-04-10 08:16:20",0.78629,2,tripmahi
1477,13648320,"Adithya Varanasi","2025-04-10 08:07:57",0.78629,1,adithyavaranasi
1478,13648365,"Vardhan Chilakamarri","2025-04-10 08:34:20",0.78629,1,vardhanchilakamarri
1479,13481567,"Thomas Brady06","2025-03-12 06:18:52",0.78606,1,thomasbrady06
1480,13501370,"Carlos Rodriguez Jr","2025-03-16 23:50:24",0.78606,9,carlosrodriguezjr
1481,13519173,"Raghav Vijayakannan","2025-03-21 01:32:38",0.78606,10,raghavvijayakannan
1482,13518357,Annaaa2,"2025-03-23 09:45:55",0.78606,2,annaaa2
1483,13553282,"Lucas Groot","2025-03-26 15:01:57",0.78606,3,lucasgroot
1484,13564152,Eudemonia6,"2025-04-05 08:12:32",0.78606,4,eudemonia6
1485,13366866,"Nigam Niraula","2025-02-19 15:06:47",0.78583,2,nigamniraula11
1486,13392000,"Alan Booth","2025-02-27 23:54:41",0.78583,1,alanbooth
1487,13536321,"Ishant Mittal","2025-03-22 08:51:02",0.78583,1,ishantmittal95
1488,13540285,yzxycst,"2025-03-23 17:41:52",0.78583,2,yzxycst
1489,13604259,"Michael Galang","2025-04-09 08:11:37",0.78583,7,michaelgalang
1490,13638541,"Ryan Kristoffer Otian","2025-04-09 11:04:25",0.78583,3,ryankristofferotian
1491,13639869,"veda priya","2025-04-10 10:33:53",0.78583,1,vedapr471
1492,13680904,FDCH_FMU,"2025-04-16 11:30:42",0.78583,1,"alexandrefaccin,caikesoares,cristianoprosdocimi,ericksdev,eunicolas,felipebergoci,raulmarchioni,viniciusscortez"
1493,13415508,Beaulo_0,"2025-02-28 13:07:15",0.78559,1,beaulo0
1494,13486573,"Thomas Schreck","2025-03-13 02:50:12",0.78559,1,thomasschreck
1495,13517959,"Dexter Kwok","2025-03-19 02:52:36",0.78559,2,dexterkwok
1496,13518587,Jzkx666,"2025-03-19 06:05:08",0.78559,4,jzkx666
1497,13526422,ShravanPattan,"2025-03-26 15:30:37",0.78559,10,shravanpattan
1498,13633895,Vignesh562,"2025-04-08 16:40:02",0.78559,2,vignesh562
1499,8718373,GOODCODER,"2025-04-13 18:10:53",0.78559,2,"agastyavarshney,goodcoder,jackofall718"
1500,13663524,ChristSoldiers_FMU,"2025-04-16 00:41:42",0.78559,10,"andressavarela,igormarquesdesousa"
1501,11692185,"Matthew Stone","2025-02-26 01:17:36",0.78536,1,stonegod
1502,13321305,"Alya Charevynskaya","2025-02-26 16:06:39",0.78536,1,alyacharevynskaya
1503,13423176,"Ryan Tuosto","2025-03-01 21:40:10",0.78536,1,ryantuosto
1504,13445558,"Zaid Mehmood Unknown","2025-03-05 17:10:38",0.78536,1,zaidmehmoodunknown
1505,13464697,"Muhammad Mesam","2025-03-09 06:24:30",0.78536,1,muhammadmesam
1506,13630916,Tov224,"2025-04-08 03:59:45",0.78536,1,tov224
1507,12953322,"Nghiệp Hoàng Dương","2025-04-15 05:38:56",0.78536,21,nghiphongdng
1508,13678797,"JAE HO AN (Dwarf)","2025-04-16 03:02:09",0.78536,10,jaehoandwarf
1509,13431257,igptjack,"2025-03-03 14:56:23",0.78512,3,igptjack
1510,13479036,"Allyson Kaitlyn Lay","2025-03-25 15:24:08",0.78512,26,allysonkaitlynlay
1511,13505050,rzt529,"2025-03-20 18:04:54",0.78512,9,rzt529
1512,13363402,"Mo kaif","2025-02-19 04:43:42",0.78489,1,mokaifsiddique
1513,13448790,NathanCalaguian,"2025-03-18 00:19:49",0.78489,7,nathancalaguian
1514,13534555,sghaierrihem,"2025-03-21 22:01:32",0.78489,1,sghaierrihem
1515,13543533,sion001122,"2025-03-27 09:25:21",0.78489,9,sion001122
1516,13569145,"Mihaela-Mădălina Nuță","2025-03-28 21:51:09",0.78489,1,mihaelamdlinanu
1517,13574603,"David Riojas Martínez","2025-03-30 21:37:22",0.78489,1,davidriojasmartnez
1518,12191738,"Rahul Ladhani","2025-04-01 22:29:06",0.78489,1,rahulladhani
1519,13680284,@niket9729,"2025-04-16 08:11:13",0.78489,1,niket9729
1520,13306698,"Yusuke Takeuchi 828","2025-02-22 07:45:12",0.78466,3,yusuketakeuchi828
1521,13396697,"Govind Maheswaran","2025-02-25 16:42:47",0.78466,1,govindmaheswaran
1522,13429618,amram31,"2025-03-03 08:20:30",0.78466,1,amram31
1523,13518182,Chetpotato,"2025-03-19 09:25:00",0.78466,2,chetpotato
1524,12395215,"Витя Климович","2025-03-29 17:16:06",0.78466,13,victor310
1525,13518415,"Hayman Hnin Aye","2025-03-23 12:42:51",0.78466,2,haymanhninaye
1526,13550586,linsyufu,"2025-03-25 09:48:00",0.78466,1,linsyufu
1527,13272218,MNagni,"2025-04-07 12:47:47",0.78466,6,mnagni
1528,13654641,"Radu Tudor Cristian","2025-04-11 16:07:52",0.78466,1,radutudorcristian
1529,13337270,"Nathan Anh Khoa Tran","2025-02-16 21:41:29",0.78442,1,nathananhkhoatran
1530,13384019,JulioSilv,"2025-02-22 12:59:47",0.78442,2,juliosilv
1531,9533669,"Lev Kiwi","2025-03-03 14:12:44",0.78442,2,kiwil87
1532,13448270,"Atharva Soundankar","2025-03-06 06:12:40",0.78442,1,atharvasoundankar
1533,13476322,"Kenan Göçmenoğlu","2025-03-18 05:24:58",0.78442,5,kenangcmn
1534,13482241,"กรภัทร เซียวรัตนพันธ์","2025-03-12 09:01:41",0.78442,1,kornphatseor
1535,13446717,"Vinicio Oliveira","2025-03-18 18:34:04",0.78442,5,viniciooliveira
1536,13357934,"Hervyn Co","2025-03-25 00:59:40",0.78442,7,hervynco
1537,13498473,"Joseph Canayon","2025-04-09 20:55:58",0.78442,17,josephcanayon
1538,13409601,"Nicklas Thomsen","2025-02-27 14:37:20",0.78419,2,nicklasthomsenrealk
1539,13411072,"Eren Diler","2025-02-27 17:25:50",0.78419,1,dilereren99
1540,13431016,"David GIu","2025-03-03 14:12:56",0.78419,1,davidgiu
1541,13472963,"Niko #2","2025-03-10 17:56:10",0.78419,1,niko2814
1542,12937626,"Danil Bilalov","2025-03-11 01:04:27",0.78419,2,akgfan1
1543,13286960,"Aleksei Kuritsyn","2025-03-26 10:48:19",0.78419,1,sciwake
1544,13200076,豊田慎弥,"2025-03-31 11:36:42",0.78419,1,tshinya1120
1545,13580133,"Jos� �ngel Amaro Blanco","2025-03-31 21:39:15",0.78419,1,josngelamaroblanco
1546,13599715,ENGCOMP_FMU,"2025-04-08 02:01:23",0.78419,1,euqiac
1547,13348922,"Wordway Choachy","2025-02-16 06:39:18",0.78396,1,wordwaychoachy
1548,13525635,peachaddictive,"2025-03-20 08:40:58",0.78396,2,peachaddictive
1549,13540773,TheMuneeb99,"2025-03-23 10:58:36",0.78396,1,themuneeb99
1550,13636700,"Charlene Camacho 2","2025-04-10 22:45:06",0.78396,9,charlenecamacho2
1551,13636421,"Charlene Camacho","2025-04-10 23:17:02",0.78396,11,charlenecamacho
1552,13374225,shibu_AA,"2025-02-20 08:18:30",0.78372,1,shibuaa
1553,11079292,"Yu Si","2025-03-02 13:37:02",0.78372,2,tenzenn
1554,13245399,"Muhammad Haseeb","2025-03-05 15:51:33",0.78372,1,muhammadhaseeb4
1555,13498320,"Vansh Sukhija","2025-03-15 12:50:37",0.78372,1,vanshsukhija
1556,13588570,benjimon,"2025-04-07 12:30:07",0.78372,10,benjimon
1557,13627510,dorisssssssss,"2025-04-07 15:38:27",0.78372,2,dorisssssssss
1558,13434616,khanna.rohit5,"2025-03-04 19:48:14",0.78349,6,khannarohit5
1559,13473437,"Yavuz Selim Coban","2025-03-16 11:30:36",0.78349,2,yavuzselimcoban
1560,13487763,"Jonathan Segura","2025-03-19 17:18:39",0.78349,14,jonathansegura01
1561,13324597,"Maximiliano Tusso","2025-03-28 14:41:51",0.78349,23,maximilianotusso
1562,13561343,"Humberto Cavazos","2025-04-01 21:43:16",0.78349,1,humbertocavazos
1563,13676649,rajaga,"2025-04-15 13:59:03",0.78349,1,ananya
1564,13359132,Muxinji,"2025-02-18 08:03:56",0.78325,1,muxinji
1565,13362159,"Adrian Ostrowski","2025-02-18 21:15:56",0.78325,2,adrianostrowski3
1566,13480525,"Jake Patrick Moffat","2025-03-12 00:35:11",0.78325,1,jakepatrickmoffat
1567,13527025,"Mohan Seetha","2025-03-20 14:49:48",0.78325,4,mohansseetha
1568,13594813,"John Paul Chen","2025-04-04 06:24:52",0.78325,21,jpfactorial
1569,13576956,mhanan7,"2025-04-08 09:29:01",0.78325,2,mhanan7
1570,13371781,"Karim Vafin","2025-02-19 21:00:17",0.78302,1,karimvafin
1571,13271955,"Zayn Ali","2025-02-23 10:53:03",0.78302,2,zamurai110
1572,13399686,"Enock Mokua","2025-02-25 13:47:12",0.78302,1,enockmokua
1573,13386328,"Ashish Panchal","2025-02-26 12:19:33",0.78302,1,ramashishpanchal
1574,12426381,"Maurício Estradiote","2025-03-19 17:28:01",0.78302,1,maurcioestradiote
1575,13565621,"Boran Önder","2025-03-29 15:58:36",0.78302,4,borannder
1576,13631083,"Junya Mito","2025-04-08 05:42:11",0.78302,1,junyamito
1577,13644430,Vipin09,"2025-04-09 22:56:09",0.78279,1,vipin09
1578,13385175,"Bee Inc.","2025-02-22 06:01:57",0.78255,1,chanhyuk03
1579,13467716,"Felicia Leung","2025-03-12 18:29:36",0.78255,21,felicialeung
1580,13512187,atxaidensworld,"2025-03-18 04:56:39",0.78255,1,atxaidensworld
1581,13496237,"Rania Aqila Bawazier","2025-03-19 13:02:06",0.78255,21,raniaaqilabawazier
1582,13530967,"Haoyang Xu714","2025-03-25 15:24:17",0.78255,20,haoyangxu714
1583,13675197,Michael_Mills0824,"2025-04-15 11:35:34",0.78255,1,michaelmills0824
1584,13427418,weyoung_120090547,"2025-03-08 23:31:20",0.78232,8,weyoungweiyang
1585,13502335,"Liam Bloudek","2025-03-21 03:56:00",0.78232,7,liambloudek
1586,13636475,AlfonzoFernandez,"2025-04-10 09:46:14",0.78232,12,alfonzofernandez
1587,13358999,Moonminkyung,"2025-02-18 12:40:04",0.78209,1,moonminkyung
1588,13352397,"Samuel Oyebode","2025-02-19 01:13:06",0.78209,1,samueloyebode
